Timestamp,surface,Matched_Latitude,Matched_Longitude,Discharge_m3_s,step,valid_time
2011-01-30,0.0,28.625,81.27499999999996,253.0625,1 days,2011-01-31
2011-01-30,0.0,28.625,81.27499999999996,255.78125,,
2011-01-31,0.0,28.625,81.27499999999996,253.0625,,
2011-01-31,0.0,28.625,81.27499999999996,251.9375,1 days,2011-02-01
2011-02-01,0.0,28.625,81.27499999999996,250.84375,1 days,2011-02-02
2011-02-01,0.0,28.625,81.27499999999996,251.9375,,
2011-02-02,0.0,28.625,81.27499999999996,248.32812,1 days,2011-02-03
2011-02-02,0.0,28.625,81.27499999999996,250.84375,,
2011-02-03,0.0,28.625,81.27499999999996,246.07812,1 days,2011-02-04
2011-02-03,0.0,28.625,81.27499999999996,248.32812,,
2011-02-04,0.0,28.625,81.27499999999996,246.07812,,
2011-02-04,0.0,28.625,81.27499999999996,244.59375,1 days,2011-02-05
2011-02-05,0.0,28.625,81.27499999999996,245.40625,1 days,2011-02-06
2011-02-05,0.0,28.625,81.27499999999996,244.59375,,
2011-02-06,0.0,28.625,81.27499999999996,245.40625,,
2011-02-06,0.0,28.625,81.27499999999996,248.78125,1 days,2011-02-07
2011-02-07,0.0,28.625,81.27499999999996,248.78125,,
2011-02-07,0.0,28.625,81.27499999999996,252.46875,1 days,2011-02-08
2011-02-08,0.0,28.625,81.27499999999996,252.46875,,
2011-02-08,0.0,28.625,81.27499999999996,271.3125,1 days,2011-02-09
2011-02-09,0.0,28.625,81.27499999999996,287.1875,1 days,2011-02-10
2011-02-09,0.0,28.625,81.27499999999996,271.3125,,
2011-02-10,0.0,28.625,81.27499999999996,282.78125,1 days,2011-02-11
2011-02-10,0.0,28.625,81.27499999999996,287.1875,,
2011-02-11,0.0,28.625,81.27499999999996,282.78125,,
2011-02-11,0.0,28.625,81.27499999999996,273.9375,1 days,2011-02-12
2011-02-12,0.0,28.625,81.27499999999996,273.9375,,
2011-02-12,0.0,28.625,81.27499999999996,266.78125,1 days,2011-02-13
2011-02-13,0.0,28.625,81.27499999999996,262.6875,1 days,2011-02-14
2011-02-13,0.0,28.625,81.27499999999996,266.78125,,
2011-02-14,0.0,28.625,81.27499999999996,262.6875,,
2011-02-14,0.0,28.625,81.27499999999996,262.28125,1 days,2011-02-15
2011-02-15,0.0,28.625,81.27499999999996,262.28125,,
2011-02-15,0.0,28.625,81.27499999999996,326.0,1 days,2011-02-16
2011-02-16,0.0,28.625,81.27499999999996,439.9375,1 days,2011-02-17
2011-02-16,0.0,28.625,81.27499999999996,326.0,,
2011-02-17,0.0,28.625,81.27499999999996,439.9375,,
2011-02-17,0.0,28.625,81.27499999999996,484.125,1 days,2011-02-18
2011-02-18,0.0,28.625,81.27499999999996,484.125,,
2011-02-18,0.0,28.625,81.27499999999996,472.03125,1 days,2011-02-19
2011-02-19,0.0,28.625,81.27499999999996,446.0625,1 days,2011-02-20
2011-02-19,0.0,28.625,81.27499999999996,472.03125,,
2011-02-20,0.0,28.625,81.27499999999996,446.0625,,
2011-02-20,0.0,28.625,81.27499999999996,423.28125,1 days,2011-02-21
2011-02-21,0.0,28.625,81.27499999999996,423.28125,,
2011-02-21,0.0,28.625,81.27499999999996,405.71875,1 days,2011-02-22
2011-02-22,0.0,28.625,81.27499999999996,405.71875,,
2011-02-22,0.0,28.625,81.27499999999996,388.90625,1 days,2011-02-23
2011-02-23,0.0,28.625,81.27499999999996,372.34375,1 days,2011-02-24
2011-02-23,0.0,28.625,81.27499999999996,388.90625,,
2011-02-24,0.0,28.625,81.27499999999996,372.34375,,
2011-02-24,0.0,28.625,81.27499999999996,358.78125,1 days,2011-02-25
2011-02-25,0.0,28.625,81.27499999999996,358.78125,,
2011-02-25,0.0,28.625,81.27499999999996,349.40625,1 days,2011-02-26
2011-02-26,0.0,28.625,81.27499999999996,349.40625,,
2011-02-26,0.0,28.625,81.27499999999996,345.03125,1 days,2011-02-27
2011-02-27,0.0,28.625,81.27499999999996,343.0,1 days,2011-02-28
2011-02-27,0.0,28.625,81.27499999999996,345.03125,,
2011-02-28,0.0,28.625,81.27499999999996,336.1875,1 days,2011-03-01
2011-02-28,0.0,28.625,81.27499999999996,343.0,,
2011-03-01,0.0,28.625,81.27499999999996,336.1875,,
2011-03-01,0.0,28.625,81.27499999999996,326.6875,1 days,2011-03-02
2011-03-02,0.0,28.625,81.27499999999996,318.59375,1 days,2011-03-03
2011-03-02,0.0,28.625,81.27499999999996,326.6875,,
2011-03-03,0.0,28.625,81.27499999999996,318.59375,,
2011-03-03,0.0,28.625,81.27499999999996,318.59375,1 days,2011-03-04
2011-03-04,0.0,28.625,81.27499999999996,318.59375,,
2011-03-04,0.0,28.625,81.27499999999996,325.09375,1 days,2011-03-05
2011-03-05,0.0,28.625,81.27499999999996,325.09375,,
2011-03-05,0.0,28.625,81.27499999999996,333.53125,1 days,2011-03-06
2011-03-06,0.0,28.625,81.27499999999996,335.0,1 days,2011-03-07
2011-03-06,0.0,28.625,81.27499999999996,333.53125,,
2011-03-07,0.0,28.625,81.27499999999996,327.59375,1 days,2011-03-08
2011-03-07,0.0,28.625,81.27499999999996,335.0,,
2011-03-08,0.0,28.625,81.27499999999996,320.9375,1 days,2011-03-09
2011-03-08,0.0,28.625,81.27499999999996,327.59375,,
2011-03-09,0.0,28.625,81.27499999999996,320.9375,,
2011-03-09,0.0,28.625,81.27499999999996,315.59375,1 days,2011-03-10
2011-03-10,0.0,28.625,81.27499999999996,315.59375,,
2011-03-10,0.0,28.625,81.27499999999996,310.4375,1 days,2011-03-11
2011-03-11,0.0,28.625,81.27499999999996,310.4375,,
2011-03-11,0.0,28.625,81.27499999999996,305.0625,1 days,2011-03-12
2011-03-12,0.0,28.625,81.27499999999996,298.9375,1 days,2011-03-13
2011-03-12,0.0,28.625,81.27499999999996,305.0625,,
2011-03-13,0.0,28.625,81.27499999999996,293.25,1 days,2011-03-14
2011-03-13,0.0,28.625,81.27499999999996,298.9375,,
2011-03-14,0.0,28.625,81.27499999999996,287.21875,1 days,2011-03-15
2011-03-14,0.0,28.625,81.27499999999996,293.25,,
2011-03-15,0.0,28.625,81.27499999999996,282.125,1 days,2011-03-16
2011-03-15,0.0,28.625,81.27499999999996,287.21875,,
2011-03-16,0.0,28.625,81.27499999999996,278.78125,1 days,2011-03-17
2011-03-16,0.0,28.625,81.27499999999996,282.125,,
2011-03-17,0.0,28.625,81.27499999999996,279.25,1 days,2011-03-18
2011-03-17,0.0,28.625,81.27499999999996,278.78125,,
2011-03-18,0.0,28.625,81.27499999999996,285.1875,1 days,2011-03-19
2011-03-18,0.0,28.625,81.27499999999996,279.25,,
2011-03-19,0.0,28.625,81.27499999999996,295.84375,1 days,2011-03-20
2011-03-19,0.0,28.625,81.27499999999996,285.1875,,
2011-03-20,0.0,28.625,81.27499999999996,308.0625,1 days,2011-03-21
2011-03-20,0.0,28.625,81.27499999999996,295.84375,,
2011-03-21,0.0,28.625,81.27499999999996,308.0625,,
2011-03-21,0.0,28.625,81.27499999999996,329.15625,1 days,2011-03-22
2011-03-22,0.0,28.625,81.27499999999996,329.15625,,
2011-03-22,0.0,28.625,81.27499999999996,345.90625,1 days,2011-03-23
2011-03-23,0.0,28.625,81.27499999999996,346.0625,1 days,2011-03-24
2011-03-23,0.0,28.625,81.27499999999996,345.90625,,
2011-03-24,0.0,28.625,81.27499999999996,345.65625,1 days,2011-03-25
2011-03-24,0.0,28.625,81.27499999999996,346.0625,,
2011-03-25,0.0,28.625,81.27499999999996,345.65625,,
2011-03-25,0.0,28.625,81.27499999999996,341.5,1 days,2011-03-26
2011-03-26,0.0,28.625,81.27499999999996,335.71875,1 days,2011-03-27
2011-03-26,0.0,28.625,81.27499999999996,341.5,,
2011-03-27,0.0,28.625,81.27499999999996,335.71875,,
2011-03-27,0.0,28.625,81.27499999999996,332.5625,1 days,2011-03-28
2011-03-28,0.0,28.625,81.27499999999996,332.5625,,
2011-03-28,0.0,28.625,81.27499999999996,331.8125,1 days,2011-03-29
2011-03-29,0.0,28.625,81.27499999999996,332.40625,1 days,2011-03-30
2011-03-29,0.0,28.625,81.27499999999996,331.8125,,
2011-03-30,0.0,28.625,81.27499999999996,332.40625,,
2011-03-30,0.0,28.625,81.27499999999996,333.9375,1 days,2011-03-31
2011-03-31,0.0,28.625,81.27499999999996,333.9375,,
2011-03-31,0.0,28.625,81.27499999999996,337.25,1 days,2011-04-01
2011-04-01,0.0,28.625,81.27499999999996,337.25,,
2011-04-01,0.0,28.625,81.27499999999996,334.96875,1 days,2011-04-02
2011-04-02,0.0,28.625,81.27499999999996,334.96875,,
2011-04-02,0.0,28.625,81.27499999999996,332.40625,1 days,2011-04-03
2011-04-03,0.0,28.625,81.27499999999996,332.40625,,
2011-04-03,0.0,28.625,81.27499999999996,332.0,1 days,2011-04-04
2011-04-04,0.0,28.625,81.27499999999996,332.0,,
2011-04-04,0.0,28.625,81.27499999999996,338.0625,1 days,2011-04-05
2011-04-05,0.0,28.625,81.27499999999996,344.15625,1 days,2011-04-06
2011-04-05,0.0,28.625,81.27499999999996,338.0625,,
2011-04-06,0.0,28.625,81.27499999999996,340.53125,1 days,2011-04-07
2011-04-06,0.0,28.625,81.27499999999996,344.15625,,
2011-04-07,0.0,28.625,81.27499999999996,340.53125,,
2011-04-07,0.0,28.625,81.27499999999996,333.5,1 days,2011-04-08
2011-04-08,0.0,28.625,81.27499999999996,333.5,,
2011-04-08,0.0,28.625,81.27499999999996,326.4375,1 days,2011-04-09
2011-04-09,0.0,28.625,81.27499999999996,326.4375,,
2011-04-09,0.0,28.625,81.27499999999996,322.09375,1 days,2011-04-10
2011-04-10,0.0,28.625,81.27499999999996,322.09375,,
2011-04-10,0.0,28.625,81.27499999999996,318.8125,1 days,2011-04-11
2011-04-11,0.0,28.625,81.27499999999996,318.8125,,
2011-04-11,0.0,28.625,81.27499999999996,316.75,1 days,2011-04-12
2011-04-12,0.0,28.625,81.27499999999996,315.0,1 days,2011-04-13
2011-04-12,0.0,28.625,81.27499999999996,316.75,,
2011-04-13,0.0,28.625,81.27499999999996,315.0,,
2011-04-13,0.0,28.625,81.27499999999996,317.46875,1 days,2011-04-14
2011-04-14,0.0,28.625,81.27499999999996,327.1875,1 days,2011-04-15
2011-04-14,0.0,28.625,81.27499999999996,317.46875,,
2011-04-15,0.0,28.625,81.27499999999996,327.1875,,
2011-04-15,0.0,28.625,81.27499999999996,337.9375,1 days,2011-04-16
2011-04-16,0.0,28.625,81.27499999999996,341.90625,1 days,2011-04-17
2011-04-16,0.0,28.625,81.27499999999996,337.9375,,
2011-04-17,0.0,28.625,81.27499999999996,345.34375,1 days,2011-04-18
2011-04-17,0.0,28.625,81.27499999999996,341.90625,,
2011-04-18,0.0,28.625,81.27499999999996,345.34375,,
2011-04-18,0.0,28.625,81.27499999999996,359.28125,1 days,2011-04-19
2011-04-19,0.0,28.625,81.27499999999996,389.65625,1 days,2011-04-20
2011-04-19,0.0,28.625,81.27499999999996,359.28125,,
2011-04-20,0.0,28.625,81.27499999999996,389.65625,,
2011-04-20,0.0,28.625,81.27499999999996,412.21875,1 days,2011-04-21
2011-04-21,0.0,28.625,81.27499999999996,416.84375,1 days,2011-04-22
2011-04-21,0.0,28.625,81.27499999999996,412.21875,,
2011-04-22,0.0,28.625,81.27499999999996,413.625,1 days,2011-04-23
2011-04-22,0.0,28.625,81.27499999999996,416.84375,,
2011-04-23,0.0,28.625,81.27499999999996,413.625,,
2011-04-23,0.0,28.625,81.27499999999996,406.4375,1 days,2011-04-24
2011-04-24,0.0,28.625,81.27499999999996,406.4375,,
2011-04-24,0.0,28.625,81.27499999999996,399.5,1 days,2011-04-25
2011-04-25,0.0,28.625,81.27499999999996,399.5,,
2011-04-25,0.0,28.625,81.27499999999996,393.40625,1 days,2011-04-26
2011-04-26,0.0,28.625,81.27499999999996,393.40625,,
2011-04-26,0.0,28.625,81.27499999999996,389.625,1 days,2011-04-27
2011-04-27,0.0,28.625,81.27499999999996,389.625,,
2011-04-27,0.0,28.625,81.27499999999996,385.59375,1 days,2011-04-28
2011-04-28,0.0,28.625,81.27499999999996,386.375,1 days,2011-04-29
2011-04-28,0.0,28.625,81.27499999999996,385.59375,,
2011-04-29,0.0,28.625,81.27499999999996,393.15625,1 days,2011-04-30
2011-04-29,0.0,28.625,81.27499999999996,386.375,,
2011-04-30,0.0,28.625,81.27499999999996,402.59375,1 days,2011-05-01
2011-04-30,0.0,28.625,81.27499999999996,393.15625,,
2011-05-01,0.0,28.625,81.27499999999996,411.0625,1 days,2011-05-02
2011-05-01,0.0,28.625,81.27499999999996,402.59375,,
2011-05-02,0.0,28.625,81.27499999999996,415.625,1 days,2011-05-03
2011-05-02,0.0,28.625,81.27499999999996,411.0625,,
2011-05-03,0.0,28.625,81.27499999999996,418.53125,1 days,2011-05-04
2011-05-03,0.0,28.625,81.27499999999996,415.625,,
2011-05-04,0.0,28.625,81.27499999999996,421.65625,1 days,2011-05-05
2011-05-04,0.0,28.625,81.27499999999996,418.53125,,
2011-05-05,0.0,28.625,81.27499999999996,421.65625,,
2011-05-05,0.0,28.625,81.27499999999996,426.96875,1 days,2011-05-06
2011-05-06,0.0,28.625,81.27499999999996,442.625,1 days,2011-05-07
2011-05-06,0.0,28.625,81.27499999999996,426.96875,,
2011-05-07,0.0,28.625,81.27499999999996,442.625,,
2011-05-07,0.0,28.625,81.27499999999996,464.59375,1 days,2011-05-08
2011-05-08,0.0,28.625,81.27499999999996,484.21875,1 days,2011-05-09
2011-05-08,0.0,28.625,81.27499999999996,464.59375,,
2011-05-09,0.0,28.625,81.27499999999996,486.1875,1 days,2011-05-10
2011-05-09,0.0,28.625,81.27499999999996,484.21875,,
2011-05-10,0.0,28.625,81.27499999999996,486.1875,,
2011-05-10,0.0,28.625,81.27499999999996,438.375,1 days,2011-05-11
2011-05-11,0.0,28.625,81.27499999999996,410.75,1 days,2011-05-12
2011-05-11,0.0,28.625,81.27499999999996,438.375,,
2011-05-12,0.0,28.625,81.27499999999996,410.75,,
2011-05-12,0.0,28.625,81.27499999999996,404.625,1 days,2011-05-13
2011-05-13,0.0,28.625,81.27499999999996,403.875,1 days,2011-05-14
2011-05-13,0.0,28.625,81.27499999999996,404.625,,
2011-05-14,0.0,28.625,81.27499999999996,401.625,1 days,2011-05-15
2011-05-14,0.0,28.625,81.27499999999996,403.875,,
2011-05-15,0.0,28.625,81.27499999999996,397.03125,1 days,2011-05-16
2011-05-15,0.0,28.625,81.27499999999996,401.625,,
2011-05-16,0.0,28.625,81.27499999999996,391.65625,1 days,2011-05-17
2011-05-16,0.0,28.625,81.27499999999996,397.03125,,
2011-05-17,0.0,28.625,81.27499999999996,391.65625,,
2011-05-17,0.0,28.625,81.27499999999996,390.4375,1 days,2011-05-18
2011-05-18,0.0,28.625,81.27499999999996,390.4375,,
2011-05-18,0.0,28.625,81.27499999999996,403.03125,1 days,2011-05-19
2011-05-19,0.0,28.625,81.27499999999996,403.03125,,
2011-05-19,0.0,28.625,81.27499999999996,446.8125,1 days,2011-05-20
2011-05-20,0.0,28.625,81.27499999999996,498.0,1 days,2011-05-21
2011-05-20,0.0,28.625,81.27499999999996,446.8125,,
2011-05-21,0.0,28.625,81.27499999999996,520.15625,1 days,2011-05-22
2011-05-21,0.0,28.625,81.27499999999996,498.0,,
2011-05-22,0.0,28.625,81.27499999999996,525.375,1 days,2011-05-23
2011-05-22,0.0,28.625,81.27499999999996,520.15625,,
2011-05-23,0.0,28.625,81.27499999999996,528.875,1 days,2011-05-24
2011-05-23,0.0,28.625,81.27499999999996,525.375,,
2011-05-24,0.0,28.625,81.27499999999996,528.875,,
2011-05-24,0.0,28.625,81.27499999999996,525.21875,1 days,2011-05-25
2011-05-25,0.0,28.625,81.27499999999996,525.21875,,
2011-05-25,0.0,28.625,81.27499999999996,513.96875,1 days,2011-05-26
2011-05-26,0.0,28.625,81.27499999999996,513.96875,,
2011-05-26,0.0,28.625,81.27499999999996,531.40625,1 days,2011-05-27
2011-05-27,0.0,28.625,81.27499999999996,531.40625,,
2011-05-27,0.0,28.625,81.27499999999996,553.25,1 days,2011-05-28
2011-05-28,0.0,28.625,81.27499999999996,585.21875,1 days,2011-05-29
2011-05-28,0.0,28.625,81.27499999999996,553.25,,
2011-05-29,0.0,28.625,81.27499999999996,585.21875,,
2011-05-29,0.0,28.625,81.27499999999996,624.40625,1 days,2011-05-30
2011-05-30,0.0,28.625,81.27499999999996,624.40625,,
2011-05-30,0.0,28.625,81.27499999999996,679.34375,1 days,2011-05-31
2011-05-31,0.0,28.625,81.27499999999996,679.34375,,
2011-05-31,0.0,28.625,81.27499999999996,721.25,1 days,2011-06-01
2011-06-01,0.0,28.625,81.27499999999996,732.71875,1 days,2011-06-02
2011-06-01,0.0,28.625,81.27499999999996,721.25,,
2011-06-02,0.0,28.625,81.27499999999996,732.71875,,
2011-06-02,0.0,28.625,81.27499999999996,720.4375,1 days,2011-06-03
2011-06-03,0.0,28.625,81.27499999999996,720.4375,,
2011-06-03,0.0,28.625,81.27499999999996,700.1875,1 days,2011-06-04
2011-06-04,0.0,28.625,81.27499999999996,674.625,1 days,2011-06-05
2011-06-04,0.0,28.625,81.27499999999996,700.1875,,
2011-06-05,0.0,28.625,81.27499999999996,649.96875,1 days,2011-06-06
2011-06-05,0.0,28.625,81.27499999999996,674.625,,
2011-06-06,0.0,28.625,81.27499999999996,649.96875,,
2011-06-06,0.0,28.625,81.27499999999996,641.4375,1 days,2011-06-07
2011-06-07,0.0,28.625,81.27499999999996,688.59375,1 days,2011-06-08
2011-06-07,0.0,28.625,81.27499999999996,641.4375,,
2011-06-08,0.0,28.625,81.27499999999996,738.15625,1 days,2011-06-09
2011-06-08,0.0,28.625,81.27499999999996,688.59375,,
2011-06-09,0.0,28.625,81.27499999999996,754.15625,1 days,2011-06-10
2011-06-09,0.0,28.625,81.27499999999996,738.15625,,
2011-06-10,0.0,28.625,81.27499999999996,758.75,1 days,2011-06-11
2011-06-10,0.0,28.625,81.27499999999996,754.15625,,
2011-06-11,0.0,28.625,81.27499999999996,759.9375,1 days,2011-06-12
2011-06-11,0.0,28.625,81.27499999999996,758.75,,
2011-06-12,0.0,28.625,81.27499999999996,769.5625,1 days,2011-06-13
2011-06-12,0.0,28.625,81.27499999999996,759.9375,,
2011-06-13,0.0,28.625,81.27499999999996,769.5625,,
2011-06-13,0.0,28.625,81.27499999999996,791.1875,1 days,2011-06-14
2011-06-14,0.0,28.625,81.27499999999996,791.1875,,
2011-06-14,0.0,28.625,81.27499999999996,825.0,1 days,2011-06-15
2011-06-15,0.0,28.625,81.27499999999996,858.59375,1 days,2011-06-16
2011-06-15,0.0,28.625,81.27499999999996,825.0,,
2011-06-16,0.0,28.625,81.27499999999996,889.96875,1 days,2011-06-17
2011-06-16,0.0,28.625,81.27499999999996,858.59375,,
2011-06-17,0.0,28.625,81.27499999999996,946.6875,1 days,2011-06-18
2011-06-17,0.0,28.625,81.27499999999996,889.96875,,
2011-06-18,0.0,28.625,81.27499999999996,1078.1875,1 days,2011-06-19
2011-06-18,0.0,28.625,81.27499999999996,946.6875,,
2011-06-19,0.0,28.625,81.27499999999996,1220.1875,1 days,2011-06-20
2011-06-19,0.0,28.625,81.27499999999996,1078.1875,,
2011-06-20,0.0,28.625,81.27499999999996,1323.9688,1 days,2011-06-21
2011-06-20,0.0,28.625,81.27499999999996,1220.1875,,
2011-06-21,0.0,28.625,81.27499999999996,1435.375,1 days,2011-06-22
2011-06-21,0.0,28.625,81.27499999999996,1323.9688,,
2011-06-22,0.0,28.625,81.27499999999996,1435.375,,
2011-06-22,0.0,28.625,81.27499999999996,1563.7188,1 days,2011-06-23
2011-06-23,0.0,28.625,81.27499999999996,1696.0312,1 days,2011-06-24
2011-06-23,0.0,28.625,81.27499999999996,1563.7188,,
2011-06-24,0.0,28.625,81.27499999999996,1696.0312,,
2011-06-24,0.0,28.625,81.27499999999996,1925.4531,1 days,2011-06-25
2011-06-25,0.0,28.625,81.27499999999996,1925.4531,,
2011-06-25,0.0,28.625,81.27499999999996,2353.25,1 days,2011-06-26
2011-06-26,0.0,28.625,81.27499999999996,2353.25,,
2011-06-26,0.0,28.625,81.27499999999996,2522.2969,1 days,2011-06-27
2011-06-27,0.0,28.625,81.27499999999996,2522.2969,,
2011-06-27,0.0,28.625,81.27499999999996,2593.4219,1 days,2011-06-28
2011-06-28,0.0,28.625,81.27499999999996,2593.4219,,
2011-06-28,0.0,28.625,81.27499999999996,2995.0938,1 days,2011-06-29
2011-06-29,0.0,28.625,81.27499999999996,2995.0938,,
2011-06-29,0.0,28.625,81.27499999999996,3367.4219,1 days,2011-06-30
2011-06-30,0.0,28.625,81.27499999999996,4492.2188,1 days,2011-07-01
2011-06-30,0.0,28.625,81.27499999999996,3367.4219,,
2011-07-01,0.0,28.625,81.27499999999996,4492.2188,,
2011-07-01,0.0,28.625,81.27499999999996,4067.0625,1 days,2011-07-02
2011-07-02,0.0,28.625,81.27499999999996,4067.0625,,
2011-07-02,0.0,28.625,81.27499999999996,3760.3125,1 days,2011-07-03
2011-07-03,0.0,28.625,81.27499999999996,3698.625,1 days,2011-07-04
2011-07-03,0.0,28.625,81.27499999999996,3760.3125,,
2011-07-04,0.0,28.625,81.27499999999996,3698.625,,
2011-07-04,0.0,28.625,81.27499999999996,3533.1719,1 days,2011-07-05
2011-07-05,0.0,28.625,81.27499999999996,3533.1719,,
2011-07-05,0.0,28.625,81.27499999999996,3453.0938,1 days,2011-07-06
2011-07-06,0.0,28.625,81.27499999999996,3486.5312,1 days,2011-07-07
2011-07-06,0.0,28.625,81.27499999999996,3453.0938,,
2011-07-07,0.0,28.625,81.27499999999996,3696.375,1 days,2011-07-08
2011-07-07,0.0,28.625,81.27499999999996,3486.5312,,
2011-07-08,0.0,28.625,81.27499999999996,3696.375,,
2011-07-08,0.0,28.625,81.27499999999996,3816.9219,1 days,2011-07-09
2011-07-09,0.0,28.625,81.27499999999996,3802.7031,1 days,2011-07-10
2011-07-09,0.0,28.625,81.27499999999996,3816.9219,,
2011-07-10,0.0,28.625,81.27499999999996,3717.2344,1 days,2011-07-11
2011-07-10,0.0,28.625,81.27499999999996,3802.7031,,
2011-07-11,0.0,28.625,81.27499999999996,3652.2656,1 days,2011-07-12
2011-07-11,0.0,28.625,81.27499999999996,3717.2344,,
2011-07-12,0.0,28.625,81.27499999999996,3652.2656,,
2011-07-12,0.0,28.625,81.27499999999996,3646.2656,1 days,2011-07-13
2011-07-13,0.0,28.625,81.27499999999996,3646.2656,,
2011-07-13,0.0,28.625,81.27499999999996,3652.5,1 days,2011-07-14
2011-07-14,0.0,28.625,81.27499999999996,3652.5,,
2011-07-14,0.0,28.625,81.27499999999996,3886.4844,1 days,2011-07-15
2011-07-15,0.0,28.625,81.27499999999996,3886.4844,,
2011-07-15,0.0,28.625,81.27499999999996,5064.8594,1 days,2011-07-16
2011-07-16,0.0,28.625,81.27499999999996,5064.8594,,
2011-07-16,0.0,28.625,81.27499999999996,4666.8594,1 days,2011-07-17
2011-07-17,0.0,28.625,81.27499999999996,4666.8594,,
2011-07-17,0.0,28.625,81.27499999999996,4247.8438,1 days,2011-07-18
2011-07-18,0.0,28.625,81.27499999999996,4013.7344,1 days,2011-07-19
2011-07-18,0.0,28.625,81.27499999999996,4247.8438,,
2011-07-19,0.0,28.625,81.27499999999996,3902.6719,1 days,2011-07-20
2011-07-19,0.0,28.625,81.27499999999996,4013.7344,,
2011-07-20,0.0,28.625,81.27499999999996,3902.6719,,
2011-07-20,0.0,28.625,81.27499999999996,4626.078,1 days,2011-07-21
2011-07-21,0.0,28.625,81.27499999999996,4626.078,,
