Timestamp,surface,Matched_Latitude,Matched_Longitude,Discharge_m3_s,step,valid_time
2015-04-03,0.0,28.625,81.27499999999996,587.84375,,
2015-04-04,0.0,28.625,81.27499999999996,578.625,,
2015-04-05,0.0,28.625,81.27499999999996,629.21875,,
2015-04-06,0.0,28.625,81.27499999999996,670.375,,
2015-04-07,0.0,28.625,81.27499999999996,662.03125,,
2015-04-08,0.0,28.625,81.27499999999996,636.65625,,
2015-04-09,0.0,28.625,81.27499999999996,615.09375,,
2015-04-10,0.0,28.625,81.27499999999996,599.59375,,
2015-04-11,0.0,28.625,81.27499999999996,580.3125,,
2015-04-12,0.0,28.625,81.27499999999996,562.46875,,
2015-04-13,0.0,28.625,81.27499999999996,551.3125,,
2015-04-14,0.0,28.625,81.27499999999996,551.5,,
2015-04-15,0.0,28.625,81.27499999999996,568.65625,,
2015-04-16,0.0,28.625,81.27499999999996,584.4375,,
2015-04-17,0.0,28.625,81.27499999999996,601.4375,,
2015-04-18,0.0,28.625,81.27499999999996,622.1875,,
2015-04-19,0.0,28.625,81.27499999999996,631.4375,,
2015-04-20,0.0,28.625,81.27499999999996,626.40625,,
2015-04-21,0.0,28.625,81.27499999999996,619.53125,,
2015-04-22,0.0,28.625,81.27499999999996,615.5,,
2015-04-23,0.0,28.625,81.27499999999996,609.0625,,
2015-04-24,0.0,28.625,81.27499999999996,601.625,,
2015-04-25,0.0,28.625,81.27499999999996,596.8125,,
2015-04-26,0.0,28.625,81.27499999999996,605.90625,,
2015-04-27,0.0,28.625,81.27499999999996,626.4375,,
2015-04-28,0.0,28.625,81.27499999999996,647.03125,,
2015-04-29,0.0,28.625,81.27499999999996,649.6875,,
2015-04-30,0.0,28.625,81.27499999999996,654.25,,
2015-05-01,0.0,28.625,81.27499999999996,656.75,,
2015-05-02,0.0,28.625,81.27499999999996,650.15625,,
2015-05-03,0.0,28.625,81.27499999999996,645.0625,,
2015-05-04,0.0,28.625,81.27499999999996,644.4375,,
2015-05-05,0.0,28.625,81.27499999999996,636.84375,,
2015-05-06,0.0,28.625,81.27499999999996,622.53125,,
2015-05-07,0.0,28.625,81.27499999999996,612.15625,,
2015-05-08,0.0,28.625,81.27499999999996,604.84375,,
2015-05-09,0.0,28.625,81.27499999999996,599.9375,,
2015-05-10,0.0,28.625,81.27499999999996,599.3125,,
2015-05-11,0.0,28.625,81.27499999999996,559.5,,
2015-05-12,0.0,28.625,81.27499999999996,543.59375,,
2015-05-13,0.0,28.625,81.27499999999996,546.5625,,
2015-05-14,0.0,28.625,81.27499999999996,553.34375,,
2015-05-15,0.0,28.625,81.27499999999996,561.78125,,
2015-05-16,0.0,28.625,81.27499999999996,566.84375,,
2015-05-17,0.0,28.625,81.27499999999996,577.15625,,
2015-05-18,0.0,28.625,81.27499999999996,591.1875,,
2015-05-19,0.0,28.625,81.27499999999996,596.03125,,
2015-05-20,0.0,28.625,81.27499999999996,599.34375,,
2015-05-21,0.0,28.625,81.27499999999996,624.78125,,
2015-05-22,0.0,28.625,81.27499999999996,631.3125,,
2015-05-23,0.0,28.625,81.27499999999996,626.5625,,
2015-05-24,0.0,28.625,81.27499999999996,617.5,,
2015-05-25,0.0,28.625,81.27499999999996,607.46875,,
2015-05-26,0.0,28.625,81.27499999999996,596.625,,
2015-05-27,0.0,28.625,81.27499999999996,588.8125,,
2015-05-28,0.0,28.625,81.27499999999996,582.71875,,
2015-05-29,0.0,28.625,81.27499999999996,574.875,,
2015-05-30,0.0,28.625,81.27499999999996,563.65625,,
2015-05-31,0.0,28.625,81.27499999999996,568.1875,,
2015-06-01,0.0,28.625,81.27499999999996,576.21875,,
2015-06-02,0.0,28.625,81.27499999999996,582.03125,,
2015-06-03,0.0,28.625,81.27499999999996,586.03125,,
2015-06-04,0.0,28.625,81.27499999999996,585.0,,
2015-06-05,0.0,28.625,81.27499999999996,580.84375,,
2015-06-06,0.0,28.625,81.27499999999996,574.28125,,
2015-06-07,0.0,28.625,81.27499999999996,573.5,,
2015-06-08,0.0,28.625,81.27499999999996,572.4375,,
2015-06-09,0.0,28.625,81.27499999999996,572.65625,,
2015-06-10,0.0,28.625,81.27499999999996,569.78125,,
2015-06-11,0.0,28.625,81.27499999999996,572.84375,,
2015-06-12,0.0,28.625,81.27499999999996,580.4375,,
2015-06-13,0.0,28.625,81.27499999999996,595.53125,,
2015-06-14,0.0,28.625,81.27499999999996,619.53125,,
2015-06-15,0.0,28.625,81.27499999999996,644.9375,,
2015-06-16,0.0,28.625,81.27499999999996,663.09375,,
2015-06-17,0.0,28.625,81.27499999999996,682.0625,,
2015-06-18,0.0,28.625,81.27499999999996,700.0,,
2015-06-19,0.0,28.625,81.27499999999996,725.8125,,
2015-06-20,0.0,28.625,81.27499999999996,771.6875,,
2015-06-21,0.0,28.625,81.27499999999996,824.28125,,
2015-06-22,0.0,28.625,81.27499999999996,887.625,,
2015-06-23,0.0,28.625,81.27499999999996,961.53125,,
2015-06-24,0.0,28.625,81.27499999999996,1036.3438,,
2015-06-25,0.0,28.625,81.27499999999996,1122.9375,,
2015-06-26,0.0,28.625,81.27499999999996,4110.5938,,
2015-06-27,0.0,28.625,81.27499999999996,3746.5625,,
2015-06-28,0.0,28.625,81.27499999999996,2801.9688,,
2015-06-29,0.0,28.625,81.27499999999996,2589.125,,
2015-06-30,0.0,28.625,81.27499999999996,2649.625,,
2015-07-01,0.0,28.625,81.27499999999996,2659.1875,,
2015-07-02,0.0,28.625,81.27499999999996,2840.5625,,
2015-07-03,0.0,28.625,81.27499999999996,2831.4688,,
2015-07-04,0.0,28.625,81.27499999999996,2697.875,,
2015-07-05,0.0,28.625,81.27499999999996,2622.875,,
2015-07-06,0.0,28.625,81.27499999999996,3004.0312,,
2015-07-07,0.0,28.625,81.27499999999996,4013.3125,,
2015-07-08,0.0,28.625,81.27499999999996,3651.8125,,
2015-07-09,0.0,28.625,81.27499999999996,3404.0312,,
2015-07-10,0.0,28.625,81.27499999999996,3393.875,,
2015-07-11,0.0,28.625,81.27499999999996,3757.6094,,
2015-07-12,0.0,28.625,81.27499999999996,3682.1406,,
2015-07-13,0.0,28.625,81.27499999999996,3576.0938,,
2015-07-14,0.0,28.625,81.27499999999996,3507.7344,,
2015-07-15,0.0,28.625,81.27499999999996,3460.4688,,
2015-07-16,0.0,28.625,81.27499999999996,3688.8594,,
2015-07-17,0.0,28.625,81.27499999999996,3890.2656,,
2015-07-18,0.0,28.625,81.27499999999996,3874.7031,,
2015-07-19,0.0,28.625,81.27499999999996,3886.0938,,
2015-07-20,0.0,28.625,81.27499999999996,3859.5469,,
2015-07-21,0.0,28.625,81.27499999999996,3825.7656,,
2015-07-22,0.0,28.625,81.27499999999996,3825.5,,
2015-07-23,0.0,28.625,81.27499999999996,3929.1875,,
2015-07-24,0.0,28.625,81.27499999999996,3935.3125,,
2015-07-25,0.0,28.625,81.27499999999996,3893.1719,,
2015-07-26,0.0,28.625,81.27499999999996,3837.8125,,
